TARGET,PERIODS,ACTIVE,MINACTIVE,MAXACTIVE,DISCOUNT,LINEAR,PREMULTIPLY
product.SpeciesProp.managed.DR,31,false,false,false,1.0,false,false
product.SpeciesProp.managed.FDC,31,false,false,false,1.0,false,false
product.SpeciesProp.managed.HW,31,false,false,false,1.0,false,false
product.SpeciesProp.managed.PLC,31,false,false,false,1.0,false,false
product.SpeciesProp.managed.PW,31,false,false,false,1.0,false,false
product.SpeciesProp.managed.SS,31,false,false,false,1.0,false,false
product.SpeciesProp.managed.YC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_CW_HW_M.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_CW_HW_M.CT,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_DR_HW_M.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_FDC_HW_H.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_FDC_HW_H.CT,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_FDC_HW_L.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_FDC_HW_L.CT,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_FDC_HW_M.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_FDC_HW_M.CT,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_HW_BA_M.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_HW_CW_H.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_HW_CW_L.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_HW_CW_M.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_HW_FDC_H.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_HW_FDC_L.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CWHvm_HW_SS_M.CC,31,false,false,false,1.0,false,false
product.Treated.managed.ctfert_au.CC,31,false,false,false,1.0,false,false
product.Treated.managed.ctfert_au.CT,31,false,false,false,1.0,false,false
product.Treated.managed.CC,31,false,false,false,1.0,false,false
product.Treated.managed.CT,31,true,true,false,1.0,true,false
product.Treated.managed.F1,31,false,false,false,1.0,false,false
product.Treated.managed.F2,31,false,false,false,1.0,false,false
product.Treated.managed.F3,31,false,false,false,1.0,false,false
product.Yield.managed.BA,31,false,false,false,1.0,false,false
product.Yield.managed.CW,31,false,false,false,1.0,false,false
product.Yield.managed.DR,31,false,false,false,1.0,false,false
product.Yield.managed.FDC,31,false,false,false,1.0,false,false
product.Yield.managed.HW,31,false,false,false,1.0,false,false
product.Yield.managed.PLC,31,false,false,false,1.0,false,false
product.Yield.managed.SS,31,false,false,false,1.0,false,false
product.Yield.managed.Total,31,true,true,true,1.0,false,false
product.Yield.managed.YC,31,false,false,false,1.0,false,false
